300
('O', (5, 2), (4, 2)), 291.1757465710034
('X', (2, 3), (3, 3)), 297.9993633389968
('X', (2, 1), (2, 2)), 282.35190154400334
('X', (3, 1), (3, 2)), 295.96637206299783
('X', (5, 1), (4, 1)), 273.5278607410073
('O', (5, 3), (4, 3)), 293.96595370399154
('O', (5, 2), (5, 3)), 264.7041688590034
('O', (1, 2), (1, 3)), 291.96554306998587
('O', (1, 1), (2, 1)), 255.42083482399903
('O', (0, 1), (1, 1)), 289.9652545279823
('X', (5, 2), (5, 1)), 246.204536008001
('O', (0, 3), (0, 4)), 287.96486796898535
('X', (5, 4), (4, 4)), 237.38074907300324
('X', (5, 5), (4, 5)), 285.964480342991
('O', (0, 2), (0, 3)), 228.55695735700283
('O', (0, 1), (0, 0)), 283.96426582999266
('O', (0, 2), (1, 2)), 219.73310012800357
('O', (0, 1), (0, 2)), 281.9638556939972
('X', (5, 4), (5, 5)), 210.90909843199915
('X', (5, 2), (2, 3)), 279.96232222399703
