300
('O', (5, 2), (5, 1)), 296.99937165699885
('O', (5, 3), (5, 4)), 295.0894123219987
('X', (3, 4), (2, 4)), 293.99906846299746
('O', (4, 3), (4, 2)), 293.07277369299845
('O', (1, 3), (2, 3)), 290.99864686699766
('O', (1, 2), (2, 2)), 291.20914535599877
('X', (3, 3), (4, 3)), 287.9983056639976
('X', (3, 4), (3, 3)), 289.9395446999988
('O', (1, 5), (1, 4)), 284.9978740889983
('X', (4, 4), (3, 4)), 289.88525628299976
('X', (4, 5), (3, 5)), 281.99741673399876
('O', (2, 5), (1, 5)), 289.81355718600025
('O', (5, 5), (3, 1)), 278.9969566359996
('O', (2, 5), (0, 1)), 289.26493490100074
('X', (4, 4), (4, 5)), 275.99648657000034
('O', (5, 5), (2, 5)), 288.6306320240001
('X', (0, 4), (0, 3)), 272.9961231159996
('X', (0, 5), (0, 4)), 288.1445939160003
('X', (0, 2), (1, 2)), 269.99575283299964
('X', (0, 5), (0, 2)), 286.0917857510012
('O', (5, 3), (5, 2)), 266.99546768399887
('O', (5, 5), (3, 2)), 285.14152548900165
