300
('X', (3, 5), (3, 4)), 296.99960402500074
('O', (4, 2), (4, 3)), 296.8720157959997
('O', (0, 2), (1, 2)), 293.99918824199995
('O', (0, 3), (1, 3)), 296.09467622400007
('X', (1, 5), (2, 5)), 290.99874412899953
('X', (0, 5), (0, 4)), 295.93463529700057
('O', (0, 1), (0, 2)), 287.99834341899987
('O', (4, 1), (4, 2)), 295.6205135650016
('O', (2, 1), (2, 0)), 284.9979777280005
('O', (2, 4), (2, 3)), 295.43365220300075
('X', (1, 5), (1, 4)), 281.99758210899927
('O', (4, 4), (5, 4)), 295.38951005799936
('O', (4, 5), (3, 5)), 278.99720548000005
('O', (5, 5), (4, 5)), 295.2746433129996
('O', (0, 5), (4, 4)), 275.9967617429993
