300
('X', (4, 3), (3, 3)), 296.99947681400045
('O', (4, 2), (4, 1)), 295.3677157910006
('O', (2, 2), (2, 3)), 293.99894822700116
('X', (4, 2), (4, 3)), 293.87564982500044
('O', (0, 2), (0, 3)), 290.99844923600176
('O', (1, 2), (1, 3)), 293.3199877099996
('X', (2, 2), (3, 2)), 287.9981809880028
('X', (2, 0), (2, 1)), 293.1399399459988
('O', (2, 2), (1, 2)), 284.99757337100164
('X', (1, 0), (1, 1)), 292.71710205699856
('X', (2, 0), (3, 0)), 281.9971068620016
('O', (2, 4), (3, 4)), 292.49542718499833
('X', (1, 0), (2, 0)), 278.9968461710014
('O', (2, 5), (2, 4)), 292.4570455649973
('O', (1, 5), (2, 5)), 275.99660391200086
('O', (0, 5), (1, 5)), 292.448232767998
('O', (0, 4), (1, 4)), 272.9964202500014
