300
('X', (1, 3), (1, 4)), 296.9995059140001
('O', (3, 2), (3, 1)), 294.60477501700007
('X', (0, 3), (0, 4)), 293.9989592919992
('O', (3, 3), (3, 4)), 291.2284691420009
('X', (0, 2), (1, 2)), 290.9985815979999
('O', (0, 3), (1, 3)), 290.64123265300077
('O', (2, 3), (2, 2)), 287.99821089800025
('X', (0, 0), (0, 1)), 290.2946802280003
('X', (2, 0), (2, 1)), 284.9977971850003
('O', (3, 3), (2, 3)), 289.67140515400024
('O', (3, 2), (4, 2)), 281.9974648440002
('O', (3, 3), (4, 3)), 289.6167817100013
('O', (3, 2), (3, 3)), 278.99709203600105
