300
('X', (3, 5), (3, 4)), 284.9992743979965
('O', (1, 2), (1, 1)), 291.17600935800147
('O', (1, 4), (2, 4)), 270.74885304099735
('X', (4, 5), (4, 4)), 282.352038746998
('O', (1, 3), (1, 4)), 257.21093900899723
('X', (0, 5), (0, 4)), 273.5281576079942
('O', (3, 3), (3, 2)), 244.35012703399843
('O', (2, 3), (3, 3)), 264.70433776099526
('O', (2, 1), (2, 2)), 232.13235348000308
('O', (2, 0), (2, 1)), 255.8805978629971
('X', (1, 5), (2, 5)), 220.5252800879971
('O', (4, 0), (5, 0)), 247.05689286499546
('O', (2, 0), (1, 0)), 209.4986455620019
('O', (3, 0), (4, 0)), 238.23300613499305
('X', (0, 5), (1, 5)), 199.0235508820042
('O', (2, 0), (3, 0)), 229.4090470059964
('X', (0, 3), (0, 2)), 189.0721950070074
('X', (1, 3), (2, 3)), 220.5852394619942
('X', (1, 2), (1, 3)), 179.61826632300654
('X', (4, 2), (4, 1)), 211.76136450799822
('X', (5, 2), (5, 1)), 170.63693568300368
('X', (5, 3), (5, 4)), 202.93755104299635
('O', (0, 0), (0, 1)), 162.1048501510013
('O', (0, 3), (3, 1)), 194.11369128699152
