300
('O', (2, 5), (2, 4)), 284.99945769499755
('X', (1, 3), (2, 3)), 291.17579700099304
('X', (1, 5), (1, 4)), 270.74902314000065
('O', (3, 5), (3, 4)), 282.35195596899575
('X', (0, 5), (1, 5)), 257.2110740459975
('X', (0, 1), (1, 1)), 273.5281024079959
('X', (0, 4), (0, 5)), 244.35014678299194
('X', (0, 0), (1, 0)), 264.7043094949986
('O', (4, 5), (3, 5)), 232.13223198898777
('O', (4, 1), (3, 1)), 255.8806042810029
('O', (5, 1), (4, 1)), 220.5253033259869
('X', (0, 2), (0, 1)), 246.99600241200096
('X', (5, 2), (4, 2)), 209.49870132398792
('O', (5, 0), (4, 0)), 237.5223666860038
('O', (5, 1), (5, 0)), 199.0233868249852
('X', (5, 4), (4, 4)), 228.69856071400136
('O', (5, 3), (5, 2)), 189.0717735849903
('O', (4, 3), (3, 3)), 219.87487827000587
('X', (5, 5), (5, 4)), 179.61773827598518
('X', (4, 5), (5, 5)), 211.05102830300893
('O', (5, 3), (4, 3)), 170.63662046098761
('X', (2, 5), (3, 2)), 202.2272055210051
