300
('X', (4, 3), (3, 3)), 284.99956410800223
('O', (1, 2), (0, 2)), 291.1760750609974
('O', (2, 2), (2, 3)), 270.7491381380023
('X', (5, 3), (4, 3)), 282.3521565439951
('O', (4, 2), (3, 2)), 256.6112599869957
('O', (5, 2), (4, 2)), 273.52832731199305
('O', (5, 1), (4, 1)), 243.78045684599783
('O', (5, 0), (5, 1)), 264.70447901499574
('O', (4, 0), (3, 0)), 231.5912041240008
('X', (5, 5), (5, 4)), 255.8807505559962
('X', (2, 5), (3, 5)), 220.01150425500236
('X', (2, 4), (3, 4)), 247.05691745999502
('X', (2, 5), (2, 4)), 209.0106761700008
('O', (5, 0), (4, 0)), 238.23309410899674
('O', (2, 0), (2, 1)), 198.5598166790005
('X', (0, 5), (1, 5)), 229.40926349499205
('X', (0, 4), (0, 3)), 188.6314653579975
('X', (1, 4), (1, 3)), 220.58539961998758
('O', (0, 0), (1, 0)), 179.19954570299888
('O', (0, 1), (0, 0)), 211.76165348098584
('X', (0, 4), (0, 5)), 170.23913693199574
('O', (1, 1), (1, 2)), 202.93786671198905
('X', (1, 4), (0, 4)), 161.72682712798996
('O', (0, 1), (1, 1)), 194.11408672098332
('O', (3, 1), (2, 2)), 153.64019538198772
