300
('O', (2, 0), (2, 1)), 297.99959362599475
('X', (2, 3), (2, 2)), 284.99939320299745
('X', (0, 3), (0, 4)), 295.99894565399154
('X', (3, 3), (3, 2)), 270.74910272199486
('O', (1, 0), (1, 1)), 293.998428891995
('X', (2, 3), (3, 3)), 257.21111110799393
('X', (0, 3), (1, 3)), 291.99811076599144
('O', (4, 0), (3, 0)), 244.3501410569952
('O', (4, 1), (4, 2)), 289.99762195398944
('O', (5, 1), (5, 2)), 232.13215370799298
('O', (3, 1), (4, 1)), 287.9972132149851
('X', (0, 1), (0, 2)), 220.52512687598937
('O', (3, 4), (3, 5)), 285.9968256029897
('O', (4, 4), (5, 4)), 209.49853784298466
('O', (1, 4), (2, 4)), 283.9964963869934
('X', (0, 0), (0, 1)), 199.023263399984
('O', (1, 5), (1, 4)), 281.99625033999473
('X', (1, 0), (0, 0)), 189.07166913198307
('O', (0, 5), (1, 5)), 279.9959001209936
('O', (0, 3), (3, 1)), 179.61775349398522
