300
('X', (0, 3), (0, 4)), 297.97235083000123
('X', (1, 3), (2, 3)), 284.9995540689997
('X', (1, 0), (1, 1)), 295.97190186600346
('O', (3, 2), (2, 2)), 270.7493235790025
('O', (5, 2), (4, 2)), 293.9714224499985
('X', (2, 0), (2, 1)), 257.2113928519975
('X', (1, 0), (2, 0)), 291.97112289999495
('O', (5, 3), (4, 3)), 244.3505059559975
('X', (0, 0), (1, 0)), 289.91205407499365
('O', (5, 2), (5, 1)), 232.1325371999992
('X', (0, 2), (0, 3)), 287.8896273579958
('O', (5, 3), (5, 2)), 220.52570343099796
('X', (0, 1), (0, 0)), 285.8893378389912
('X', (0, 2), (1, 2)), 209.49922176799737
('O', (5, 5), (5, 4)), 283.88898683899606
('O', (2, 5), (2, 4)), 199.024094057997
