300
('X', (3, 4), (3, 3)), 297.9995275819965
('X', (2, 4), (2, 3)), 284.9993571840023
('O', (2, 1), (3, 1)), 295.99924197699875
('O', (1, 1), (2, 1)), 270.74892318800266
('X', (4, 4), (3, 4)), 293.9989428789995
('X', (4, 3), (4, 2)), 257.21089336500154
('O', (1, 4), (2, 4)), 291.9985067959933
('O', (0, 4), (1, 4)), 244.35016982399975
('X', (4, 4), (5, 4)), 289.99826262899296
('X', (4, 5), (4, 4)), 232.13225753999723
('O', (0, 2), (1, 2)), 287.9979155339897
('O', (0, 1), (0, 2)), 220.52516375100095
('X', (3, 5), (4, 5)), 285.9976501989877
('X', (2, 5), (1, 5)), 209.4986952850013
('X', (3, 5), (2, 5)), 283.9973010259855
('X', (5, 5), (4, 3)), 199.02338194900221
