300
('O', (2, 1), (2, 2)), 284.9995836140006
('O', (2, 0), (2, 1)), 294.999702895002
('X', (3, 1), (3, 2)), 270.7491546329984
('X', (4, 1), (4, 2)), 289.9994345619998
('O', (3, 0), (3, 1)), 257.21113109999715
('O', (2, 0), (3, 0)), 269.99924550300057
('X', (4, 0), (4, 1)), 244.35026582799765
('X', (5, 0), (5, 1)), 249.9989279359943
('X', (4, 0), (5, 0)), 232.13243037099892
('X', (4, 3), (3, 3)), 237.49866652299534
('X', (4, 5), (4, 4)), 220.5254245610049
('O', (1, 0), (0, 0)), 225.6234740949949
('O', (1, 3), (1, 2)), 209.49878750900098
('O', (1, 4), (1, 3)), 214.34193373200105
('X', (1, 5), (2, 5)), 199.02339671500522
('O', (0, 4), (0, 3)), 203.6246307149995
('O', (1, 4), (2, 4)), 189.07192227300402
('X', (0, 5), (0, 4)), 193.44320565599628
('X', (1, 5), (0, 5)), 179.61809796900343
('X', (1, 1), (0, 1)), 189.79448869599582
('X', (1, 0), (2, 0)), 170.63697424200654
('O', (1, 5), (1, 4)), 189.11971073299355
('O', (1, 1), (2, 3)), 162.10492527901079
