300
('X', (2, 3), (3, 3)), 284.99933944400254
('X', (1, 3), (2, 3)), 294.99968029100273
('O', (4, 2), (3, 2)), 270.749062365001
('O', (5, 2), (4, 2)), 289.9994925130013
('X', (0, 3), (0, 2)), 257.211246263003
('X', (1, 3), (1, 2)), 269.9992350590037
('O', (5, 3), (4, 3)), 244.35031082000205
('X', (1, 5), (2, 5)), 249.9988880190067
('X', (1, 3), (1, 4)), 232.13228954600345
('X', (0, 3), (0, 4)), 237.49867100200936
('O', (5, 2), (5, 3)), 220.52534376000403
('O', (5, 1), (5, 0)), 225.6234501900035
('O', (2, 1), (3, 1)), 209.49857843499922
('O', (1, 1), (0, 1)), 214.34197585900256
('O', (2, 1), (2, 0)), 199.02340973499668
('O', (1, 1), (1, 0)), 203.6245885390017
('O', (2, 1), (2, 2)), 189.0718723509999
('O', (1, 1), (2, 1)), 193.44304133699916
('O', (1, 3), (5, 2)), 179.61799657399388
