300
('O', (2, 3), (1, 3)), 284.99879962600244
('X', (4, 3), (3, 3)), 294.99963664300594
('X', (4, 2), (3, 2)), 270.7485714350041
('O', (2, 4), (2, 3)), 289.99940014400636
('X', (4, 4), (4, 3)), 257.21076116800396
('O', (3, 4), (2, 4)), 269.99914883501333
('X', (5, 4), (4, 4)), 244.3499758790058
('O', (3, 5), (2, 5)), 249.998910971015
('O', (5, 5), (4, 5)), 232.13222603300528
('X', (5, 3), (5, 2)), 237.49877913701494
('X', (5, 4), (5, 3)), 220.5254045680049
('O', (5, 1), (4, 1)), 225.6236322330151
('O', (5, 0), (4, 0)), 209.49880101500457
('O', (5, 1), (5, 0)), 214.34215010701882
('O', (5, 5), (4, 2)), 199.02363317500567
