300
('O', (1, 2), (2, 2)), 284.99948906899954
('O', (0, 2), (1, 2)), 294.99964946800173
('X', (1, 3), (2, 3)), 270.7488663510012
('X', (1, 4), (2, 4)), 289.99932758999785
('O', (0, 3), (1, 3)), 257.21113563999825
('O', (0, 2), (0, 3)), 269.9990545039982
('X', (0, 4), (1, 4)), 244.3502815009997
('X', (0, 5), (1, 5)), 249.99871760999667
('X', (0, 4), (0, 5)), 232.1323577649964
('X', (3, 4), (3, 3)), 237.49842233600066
('X', (3, 5), (4, 5)), 220.13671081199573
('X', (2, 5), (3, 5)), 225.62301044800552
('X', (5, 5), (5, 4)), 209.12951100999635
('X', (2, 5), (5, 5)), 214.34153152200452
('X', (2, 1), (2, 0)), 198.67285991499375
('X', (3, 1), (2, 1)), 203.62405159200716
('O', (0, 0), (0, 1)), 188.73880611899222
('X', (3, 0), (3, 1)), 193.4426275260048
('O', (1, 0), (0, 0)), 179.30154923599184
('O', (1, 1), (1, 0)), 187.31068767100805
('O', (4, 1), (4, 2)), 170.3362301459856
('O', (5, 1), (4, 1)), 186.7985074520111
('O', (5, 0), (5, 1)), 161.81920907098538
('X', (4, 0), (3, 0)), 186.73358443701
('X', (4, 3), (5, 3)), 153.72806389398465
('O', (4, 0), (5, 0)), 186.72949110800982
('X', (4, 4), (4, 3)), 146.04153105198202
