300
('O', (2, 5), (2, 4)), 293.99957806999737
('X', (2, 3), (3, 3)), 284.9995649689954
('X', (1, 3), (2, 3)), 287.9992645639941
('X', (1, 2), (2, 2)), 270.7490964089957
('O', (3, 5), (3, 4)), 281.99882410199643
('X', (1, 1), (1, 2)), 257.2112650159979
('X', (0, 1), (1, 1)), 275.998450149993
('X', (0, 2), (0, 3)), 244.35050112899626
('X', (0, 1), (0, 0)), 269.99799345798965
('O', (0, 5), (1, 5)), 232.13267871699645
('X', (0, 2), (0, 1)), 263.99763653498667
('O', (0, 4), (0, 5)), 220.52566075699724
('X', (3, 2), (3, 1)), 257.9972313489852
('O', (1, 4), (1, 3)), 209.49917221399664
('O', (0, 4), (1, 4)), 251.99677716398583
('O', (0, 2), (4, 4)), 199.02384592299495
