300
('O', (3, 2), (4, 2)), 292.2001071960003
('X', (1, 3), (1, 2)), 297.9995222340003
('X', (5, 3), (4, 3)), 289.36038155499955
('X', (5, 4), (4, 4)), 295.99903497500054
('O', (3, 3), (2, 3)), 288.1918738889999
('O', (3, 4), (3, 3)), 293.9986984970019
('X', (5, 1), (4, 1)), 287.6396012999994
('X', (5, 0), (4, 0)), 291.99832688400056
('O', (1, 4), (2, 4)), 287.2738778419989
('O', (0, 4), (0, 5)), 289.99790369400034
('O', (1, 4), (0, 4)), 286.98067850699954
('O', (1, 3), (1, 4)), 287.9975656300012
('X', (5, 1), (5, 2)), 286.94197192699903
('X', (5, 0), (5, 1)), 285.9972910020024
('X', (3, 0), (2, 0)), 286.9003331349977
('X', (3, 2), (2, 2)), 283.99699015100305
('O', (0, 3), (1, 3)), 286.84786866899776
('O', (0, 2), (0, 3)), 281.9966893120036
