300
('O', (3, 2), (4, 2)), 292.15810519300067
('X', (2, 3), (3, 3)), 297.9852877960002
('O', (2, 2), (3, 2)), 290.0205467780015
('O', (0, 2), (1, 2)), 295.98025897299885
('X', (2, 1), (2, 2)), 288.58079539400205
('X', (5, 1), (5, 2)), 293.9798455309992
('O', (0, 1), (1, 1)), 287.7067625080017
('X', (5, 0), (5, 1)), 291.97946663199946
('X', (4, 0), (4, 1)), 287.21203683300337
('O', (0, 3), (0, 2)), 289.97913354199954
('O', (1, 3), (2, 3)), 286.8704885610041
('O', (1, 4), (2, 4)), 287.97876576899944
('X', (5, 0), (4, 0)), 286.6561385630048
('X', (5, 3), (4, 3)), 285.9783722049997
('X', (5, 5), (5, 4)), 286.55800423000437
('O', (1, 3), (0, 3)), 283.9779713000007
('O', (1, 4), (0, 4)), 286.37956320500416
('O', (1, 5), (0, 5)), 281.9777227350005
