300
('O', (3, 2), (4, 2)), 293.05587607100097
('X', (5, 3), (5, 2)), 297.9993978440016
('X', (3, 3), (4, 3)), 289.8127479850009
('O', (0, 2), (1, 2)), 295.9812429060021
('X', (3, 4), (4, 4)), 288.03812626500076
('X', (3, 1), (4, 1)), 293.98067021000134
('X', (3, 3), (3, 4)), 286.743763931001
('X', (0, 3), (1, 3)), 291.98015990800013
('X', (0, 4), (1, 4)), 286.64543338300064
('O', (0, 0), (1, 0)), 289.97963332499967
('O', (0, 1), (1, 1)), 286.56752048100134
('O', (0, 2), (0, 3)), 287.93450789800045
('O', (0, 1), (0, 2)), 286.53165965500193
('X', (0, 5), (1, 5)), 285.93437236799946
('O', (0, 0), (0, 1)), 286.47760792900226
('O', (0, 4), (0, 0)), 283.9340524069994
