300
('O', (3, 2), (4, 2)), 293.30748242699883
('O', (2, 2), (2, 3)), 297.9736251989998
('O', (3, 2), (2, 2)), 291.5975634009974
('X', (3, 4), (3, 3)), 295.97300744899803
('X', (4, 4), (4, 3)), 290.75667064999834
('X', (3, 4), (4, 4)), 293.94487495799876
('O', (3, 1), (4, 1)), 290.3044832509986
('O', (3, 0), (4, 0)), 291.94441511999867
('O', (3, 2), (3, 1)), 289.73310866599786
('X', (1, 4), (1, 3)), 289.94412783999906
('X', (0, 4), (0, 3)), 289.51843017399733
('X', (0, 5), (1, 5)), 287.9439098499988
('O', (1, 2), (1, 1)), 289.4731509949979
('O', (0, 2), (0, 1)), 285.94373765699856
('X', (0, 4), (1, 4)), 289.448809704998
('X', (0, 5), (0, 4)), 283.9435927229988
('X', (2, 5), (3, 5)), 289.4137029859976
('X', (2, 4), (2, 5)), 281.94327594399874
('O', (1, 2), (0, 2)), 289.37988894599766
('O', (3, 2), (2, 1)), 279.9429293109988
