300
('O', (2, 4), (1, 4)), 294.9995295359986
('X', (3, 4), (4, 4)), 295.9994213960017
('O', (2, 5), (2, 4)), 289.999146553997
('X', (3, 2), (3, 3)), 291.9990330560031
('X', (0, 2), (1, 2)), 284.9989451839974
('X', (0, 3), (1, 3)), 287.99864733300274
('X', (0, 5), (0, 4)), 279.9986807739988
('O', (3, 5), (3, 4)), 283.99818972800495
('O', (4, 5), (3, 5)), 274.9867056809999
('O', (5, 5), (4, 5)), 279.99766680700486
('O', (5, 2), (4, 2)), 269.98624338599984
('O', (5, 3), (4, 3)), 275.9974799330048
('O', (5, 4), (5, 5)), 264.98599341399677
('O', (5, 2), (5, 1)), 271.9973213840058
('O', (5, 3), (5, 4)), 259.985845317995
('X', (2, 5), (1, 5)), 267.9969052580054
('X', (0, 5), (2, 5)), 254.98551455199413
('O', (5, 2), (5, 3)), 263.9966360430044
('O', (3, 2), (2, 2)), 249.9852666869956
('O', (3, 1), (2, 1)), 259.9962887780057
('X', (0, 3), (0, 2)), 244.9850146649951
('X', (0, 5), (2, 3)), 255.99585023700638
