300
('O', (1, 2), (1, 1)), 297.9995446940011
('X', (3, 1), (3, 2)), 284.99945588000264
('X', (3, 0), (3, 1)), 295.9991188080021
('X', (2, 0), (2, 1)), 270.7490048000036
('O', (1, 3), (2, 3)), 293.998880567
('O', (1, 2), (2, 2)), 257.2090275439987
('O', (1, 4), (1, 3)), 291.9986652169973
('O', (5, 4), (4, 4)), 244.34840015499503
('O', (5, 1), (5, 2)), 289.99823450500116
('O', (4, 1), (4, 2)), 232.13053135899827
('X', (5, 0), (5, 1)), 287.9977179359994
('X', (4, 0), (5, 0)), 220.5236882570025
('O', (4, 3), (5, 3)), 285.9972008129989
('X', (1, 0), (2, 0)), 209.49716995900963
('O', (3, 3), (3, 4)), 283.9968017889987
('O', (4, 3), (3, 3)), 199.02194567200786
('X', (0, 0), (0, 1)), 281.9963936409986
('X', (1, 0), (0, 0)), 189.07053203900432
('O', (4, 5), (5, 5)), 279.99152540999785
('O', (3, 5), (2, 5)), 179.6165593130063
('O', (4, 5), (3, 5)), 277.9911439139978
('O', (4, 3), (5, 4)), 170.63524834800774
