300
('X', (5, 3), (4, 3)), 297.9995399889958
('O', (2, 3), (2, 2)), 284.99939285300206
('O', (2, 4), (2, 5)), 295.9990884700019
('O', (2, 3), (3, 3)), 270.74903542600805
('X', (5, 2), (4, 2)), 293.9986960000024
('O', (2, 4), (3, 4)), 257.2112524720069
('O', (0, 4), (0, 3)), 291.99835956400057
('X', (5, 1), (5, 2)), 243.62351329500962
('X', (0, 1), (0, 2)), 289.99796062700625
('X', (3, 1), (3, 2)), 231.44194566600345
('X', (2, 1), (3, 1)), 287.9977707410071
('O', (0, 5), (0, 4)), 219.86946285200247
('X', (1, 1), (0, 1)), 285.99746907901135
('X', (1, 5), (1, 4)), 208.87574798100104
('X', (1, 3), (2, 3)), 283.99715754201316
('X', (1, 2), (1, 1)), 198.43182284200157
('X', (1, 3), (1, 2)), 281.99682623601257
('X', (1, 5), (3, 5)), 188.50980425300077
