300
('X', (3, 2), (3, 1)), 297.99922606000473
('X', (3, 3), (2, 3)), 284.99952770800155
('O', (2, 0), (2, 1)), 295.9989382940039
('O', (4, 0), (4, 1)), 270.74895970400394
('O', (0, 0), (0, 1)), 293.998440561998
('O', (1, 0), (1, 1)), 257.2109406600066
('X', (4, 3), (4, 2)), 291.99807437800337
('X', (3, 3), (4, 3)), 244.34995238200645
('O', (2, 0), (3, 0)), 289.99773250699945
('O', (1, 0), (0, 0)), 232.13218529200822
('X', (3, 5), (2, 5)), 287.9973756870022
('X', (3, 3), (3, 2)), 220.52522958801273
('X', (3, 4), (2, 4)), 285.9969629519983
('X', (3, 5), (3, 4)), 209.49861791500734
('X', (4, 5), (5, 5)), 283.9965942239942
('O', (2, 0), (1, 0)), 199.02332535401365
('O', (4, 0), (5, 0)), 281.9962323879954
('O', (2, 0), (4, 0)), 189.07182557001215
('O', (2, 2), (1, 2)), 279.9958931559959
('O', (2, 0), (1, 3)), 179.6178239280125
