300
('O', (2, 1), (1, 1)), 297.9995175380027
('X', (3, 0), (3, 1)), 284.999410573997
('O', (2, 3), (3, 3)), 295.9990638599993
('O', (1, 3), (2, 3)), 270.7490372979955
('O', (1, 5), (1, 4)), 293.9986920980009
('O', (2, 5), (2, 4)), 257.2113366479971
('X', (1, 0), (2, 0)), 291.9984080190043
('O', (1, 5), (2, 5)), 244.350505426999
('X', (0, 0), (1, 0)), 289.9980301360047
('X', (0, 1), (0, 2)), 232.12475489899953
('X', (0, 0), (0, 1)), 287.99781699400046
('O', (0, 5), (0, 4)), 220.51808945000084
('X', (3, 0), (4, 0)), 285.9976156949997
('X', (0, 0), (3, 0)), 209.4918101630028
