300
('X', (3, 1), (2, 1)), 297.97774045299957
('O', (3, 2), (4, 2)), 296.1785094480001
('X', (5, 1), (5, 2)), 295.9773620809992
('O', (3, 1), (4, 1)), 295.1651499159998
('O', (3, 2), (2, 2)), 293.9769369209989
('O', (3, 3), (2, 3)), 294.8539775850004
('O', (3, 4), (3, 3)), 291.97665542199866
('O', (4, 4), (3, 4)), 294.51050830200074
('X', (5, 0), (5, 1)), 289.97616822299824
('O', (4, 5), (4, 4)), 294.17867343000034
('X', (4, 0), (5, 0)), 287.97583121299795
('O', (3, 5), (4, 5)), 293.71458278200043
('O', (2, 5), (3, 5)), 285.9753806359986
('O', (0, 5), (0, 4)), 293.4563522999997
('X', (1, 0), (1, 1)), 283.9751370069971
('X', (3, 0), (4, 0)), 293.3959923479997
('X', (3, 1), (3, 2)), 281.9748451119958
('O', (1, 5), (1, 4)), 293.38584414399884
('O', (2, 5), (2, 4)), 279.9745578219972
