300
('O', (4, 2), (3, 2)), 297.9994155109998
('O', (4, 3), (4, 4)), 296.8922162100007
('X', (3, 5), (3, 4)), 295.9989938180006
('O', (2, 3), (3, 3)), 295.046137137002
('O', (2, 2), (2, 3)), 293.99857750199953
('O', (1, 2), (2, 2)), 294.2247682560028
('X', (4, 5), (3, 5)), 291.9982706539995
('O', (1, 4), (1, 5)), 293.8863106020017
('X', (5, 5), (5, 4)), 289.9978420209991
('O', (2, 4), (1, 4)), 293.71418431500024
('X', (4, 5), (5, 5)), 287.9975152749994
('O', (2, 5), (2, 4)), 292.9932723010006
('O', (0, 5), (0, 4)), 285.9971502489989
('O', (2, 5), (0, 5)), 289.6201468340005
('O', (2, 1), (2, 0)), 283.9968276710006
('O', (3, 1), (2, 1)), 288.26009950700063
