300
('O', (3, 2), (4, 2)), 291.17609859699587
('X', (2, 3), (2, 4)), 284.9995677090046
('X', (5, 3), (4, 3)), 282.3522757709943
('O', (3, 4), (4, 4)), 270.7493222560079
('O', (3, 1), (4, 1)), 273.528120456991
('X', (5, 0), (4, 0)), 257.2115692150037
('O', (3, 2), (3, 3)), 264.70427994898637
('O', (2, 2), (2, 3)), 244.35068394700647
('O', (2, 0), (2, 1)), 255.8804375819891
('X', (5, 3), (5, 2)), 232.13285412800906
('X', (5, 4), (5, 3)), 247.05660318299488
('O', (0, 0), (1, 0)), 220.52591587100324
('X', (5, 5), (4, 5)), 238.23272638299386
('O', (0, 4), (1, 4)), 209.49928868500137
('O', (0, 1), (1, 1)), 229.40879034399404
('O', (0, 3), (0, 2)), 199.02403255100216
('O', (0, 5), (1, 5)), 220.5850859029888
('O', (0, 4), (0, 3)), 189.07228480799677
('O', (0, 5), (0, 4)), 211.76123261398607
('X', (5, 4), (5, 5)), 179.61838950399397
('O', (2, 5), (3, 5)), 202.93740764398535
('X', (3, 4), (5, 4)), 170.63704016899283
