300
('O', (2, 4), (3, 4)), 291.17596840299666
('O', (2, 5), (2, 4)), 284.7960264650028
('X', (3, 2), (3, 3)), 282.35212306499307
('X', (3, 1), (3, 2)), 270.0535808850036
('X', (3, 0), (2, 0)), 273.5281391689932
('X', (3, 1), (2, 1)), 256.5505391360057
('X', (5, 1), (5, 2)), 264.7041309759952
('X', (4, 1), (5, 1)), 243.44478145801259
('X', (4, 2), (4, 3)), 255.30388408299768
('O', (5, 5), (4, 5)), 231.27216804800992
('X', (4, 1), (4, 2)), 246.47998111199558
('O', (5, 4), (5, 3)), 219.70822164200945
('O', (4, 4), (5, 4)), 237.6561376979953
('O', (1, 4), (1, 3)), 208.72243299301044
('O', (1, 5), (2, 5)), 228.83227115899354
('X', (4, 0), (5, 0)), 198.2856741100113
('O', (0, 5), (1, 5)), 220.00843185299163
('O', (0, 4), (0, 3)), 188.37092286701227
('O', (1, 4), (0, 4)), 211.18446968999342
('O', (4, 4), (3, 5)), 178.95190136001474
