300
('O', (2, 3), (2, 2)), 291.1759255870056
('X', (5, 3), (4, 3)), 291.99943641400023
('O', (1, 3), (1, 2)), 282.3520609440093
('X', (5, 2), (4, 2)), 283.99908017699636
('O', (0, 3), (1, 3)), 273.5278872260096
('X', (5, 3), (5, 2)), 275.99870388499403
('O', (0, 2), (0, 3)), 264.7041512050055
('O', (0, 1), (0, 0)), 267.998286738999
('O', (1, 1), (2, 1)), 255.88026382801036
('O', (0, 1), (1, 1)), 259.99796765499923
('X', (5, 4), (5, 5)), 247.05653796701517
('X', (4, 4), (5, 4)), 251.99740815699624
('X', (2, 4), (2, 3)), 238.23267545901763
('X', (2, 5), (1, 5)), 243.99702362599055
('X', (3, 5), (2, 5)), 229.40875479602255
('X', (3, 0), (2, 0)), 235.9967007469968
('X', (3, 4), (3, 3)), 220.58487943802174
