300
('X', (3, 5), (3, 4)), 295.9994689340019
('O', (2, 1), (2, 2)), 284.999494073003
('O', (5, 1), (5, 2)), 291.99906921100046
('O', (1, 1), (1, 2)), 270.7491543070064
('O', (0, 1), (1, 1)), 287.99862170399865
('X', (2, 5), (2, 4)), 257.2112929700015
('X', (3, 5), (2, 5)), 283.99829037799645
('X', (4, 5), (3, 5)), 244.35028115000023
('X', (4, 4), (4, 3)), 279.99803560499277
('O', (0, 5), (0, 4)), 232.132422992996
('O', (1, 5), (0, 5)), 275.9977448869977
('O', (1, 3), (0, 3)), 220.52545646499493
('O', (1, 5), (1, 4)), 271.9975425079974
('X', (5, 4), (5, 3)), 209.4987740219949
('O', (4, 5), (4, 4)), 267.99730843400175
('X', (5, 5), (5, 4)), 199.02350305399887
('O', (1, 5), (1, 3)), 263.9971009570072
