300
('X', (1, 3), (1, 4)), 295.97927720300504
('O', (2, 4), (2, 3)), 284.9995845949961
('O', (2, 5), (2, 4)), 291.97877615600737
('O', (3, 5), (3, 4)), 270.74912214600045
('X', (1, 2), (1, 3)), 287.97845582100854
('X', (3, 2), (3, 3)), 257.2112941699961
('O', (0, 5), (1, 5)), 283.9780845440109
('O', (0, 2), (1, 2)), 244.35052096199797
('X', (4, 2), (3, 2)), 279.9776254160097
('X', (5, 2), (5, 3)), 232.13262730099814
('X', (4, 2), (4, 3)), 275.9771104530155
('X', (4, 1), (4, 2)), 220.52569921899703
('O', (0, 3), (0, 2)), 271.97688284301694
('X', (3, 1), (2, 1)), 209.49905211499572
('X', (3, 0), (2, 0)), 267.976667526018
('O', (0, 5), (0, 4)), 199.02368692099844
('O', (0, 3), (0, 5)), 263.97624784801883
('O', (0, 1), (0, 0)), 189.07234949900158
('O', (1, 1), (1, 0)), 259.97594656701403
('X', (4, 0), (5, 0)), 179.61830900700443
('O', (0, 1), (1, 1)), 255.97560436101048
('X', (4, 1), (5, 1)), 170.63673752300383
('O', (0, 3), (0, 1)), 251.97538307101058
('O', (5, 2), (0, 3)), 162.10439666700404
