300
('O', (4, 2), (3, 2)), 295.9995389409996
('O', (4, 3), (4, 2)), 296.9995623729992
('X', (2, 3), (3, 3)), 291.99921497099785
('O', (4, 4), (3, 4)), 293.99929385699943
('X', (2, 0), (3, 0)), 287.9988517829952
('X', (2, 1), (3, 1)), 290.9990876890006
('O', (4, 5), (4, 4)), 283.99840684899755
('X', (2, 5), (2, 4)), 287.96270528699824
('X', (0, 5), (0, 4)), 279.9980115289982
('X', (1, 5), (2, 5)), 284.9623958669981
('X', (1, 2), (0, 2)), 275.9977687669998
('X', (1, 5), (1, 4)), 281.9620432269985
('O', (5, 5), (5, 4)), 271.936650691001
('O', (4, 5), (5, 5)), 278.96159018899925
('X', (0, 5), (1, 5)), 267.93633346000206
('X', (3, 5), (1, 1)), 275.9612044509995
('X', (0, 5), (3, 5)), 263.93603817900294
('O', (4, 3), (5, 3)), 272.96095480200165
('X', (4, 5), (0, 5)), 259.9357240919999
