300
('O', (4, 2), (3, 2)), 294.9997126840026
('X', (5, 3), (4, 3)), 284.99967847600055
('O', (5, 2), (4, 2)), 289.9993239780015
('O', (5, 0), (5, 1)), 270.74925449400325
('O', (4, 0), (4, 1)), 269.9990116439949
('O', (1, 0), (1, 1)), 257.21135501500976
('O', (4, 0), (3, 0)), 249.99868041799346
('O', (5, 0), (4, 0)), 244.35017345601227
('O', (2, 0), (2, 1)), 237.49848559999373
('X', (5, 4), (5, 3)), 232.13236863601196
('X', (4, 4), (3, 4)), 225.62332457699085
('O', (0, 0), (1, 0)), 220.52546738900855
('X', (4, 5), (4, 4)), 214.34192990598967
('O', (0, 1), (0, 2)), 209.49891944100818
('X', (5, 5), (4, 5)), 203.62456243398628
('X', (5, 4), (5, 5)), 199.01560956700268
('X', (5, 2), (3, 1)), 193.4430363139836
('O', (0, 0), (0, 1)), 189.06435222100845
('O', (2, 0), (3, 3)), 193.31506665297638
