300
('O', (4, 2), (3, 2)), 294.99956364499667
('X', (3, 4), (3, 3)), 284.9996020940016
('X', (2, 4), (2, 3)), 289.99935765799455
('O', (4, 3), (4, 2)), 270.749277257004
('X', (3, 4), (2, 4)), 269.99903017999895
('O', (4, 4), (4, 3)), 257.211442332009
('O', (5, 4), (5, 3)), 249.99871621299826
('X', (3, 5), (4, 5)), 244.3504607680079
('X', (3, 4), (4, 4)), 237.49845403499785
('X', (3, 5), (2, 5)), 232.13259818201186
('O', (5, 5), (5, 4)), 225.6231482719959
('O', (1, 5), (1, 4)), 220.52549027601344
('O', (0, 5), (1, 5)), 214.34172037999815
('X', (3, 4), (3, 5)), 209.49877812501654
('X', (3, 1), (2, 1)), 203.62427773699892
('X', (3, 0), (4, 0)), 199.02357254101662
('X', (3, 1), (4, 1)), 193.44274064999627
('O', (0, 4), (0, 5)), 189.07210800002213
('O', (0, 1), (1, 1)), 183.77039306799998
('X', (3, 0), (3, 1)), 179.61829240202496
('X', (1, 0), (2, 0)), 174.58165722400008
('O', (0, 3), (0, 4)), 170.63704445602343
('O', (0, 1), (0, 2)), 174.12306849000015
('O', (0, 0), (0, 1)), 162.10489239102026
('O', (3, 0), (0, 3)), 174.12160724099522
