300
('O', (4, 2), (3, 2)), 294.9996310350034
('X', (3, 4), (4, 4)), 284.99952360099996
('X', (2, 4), (3, 4)), 289.9993057790052
('X', (2, 3), (3, 3)), 270.7493042790011
('O', (5, 2), (4, 2)), 269.9990446810043
('X', (2, 4), (2, 3)), 257.211373498998
('O', (5, 3), (5, 2)), 249.99880101700546
('X', (2, 5), (1, 5)), 244.3502969129986
('O', (5, 4), (5, 3)), 237.49859564700455
('X', (2, 4), (2, 5)), 232.13248917100282
('O', (5, 5), (4, 5)), 225.62345132500195
('O', (5, 4), (5, 5)), 220.52553991899913
('O', (5, 1), (4, 1)), 214.34205812900473
('O', (5, 0), (4, 0)), 209.4990381319949
('X', (1, 4), (0, 4)), 203.62464427400118
('X', (1, 0), (1, 1)), 199.02386823899724
('X', (3, 0), (3, 1)), 193.44317141999636
('X', (1, 0), (0, 0)), 189.0724534569963
('X', (2, 0), (2, 1)), 183.77081489499687
('X', (3, 0), (2, 0)), 179.61858446199767
('X', (3, 5), (0, 1)), 183.73075410899764
