300
('O', (3, 2), (4, 2)), 292.27820760599934
('X', (1, 3), (1, 2)), 296.99952507499984
('X', (5, 3), (4, 3)), 289.4739098689988
('O', (3, 4), (4, 4)), 293.9990974379998
('O', (3, 3), (2, 3)), 287.8900770149994
('O', (3, 5), (3, 4)), 290.9590498769994
('X', (5, 1), (4, 1)), 287.4617981779993
('X', (5, 5), (5, 4)), 287.95872837000024
('O', (2, 5), (3, 5)), 287.4014270989992
('O', (0, 5), (1, 5)), 284.9583197770007
('O', (0, 4), (1, 4)), 287.32287944499876
('O', (0, 2), (0, 3)), 281.9579828440019
('O', (0, 1), (1, 1)), 287.2943738009981
('O', (0, 0), (1, 0)), 278.9576353340017
('O', (0, 1), (0, 2)), 287.2709709199971
('O', (0, 0), (0, 1)), 275.9573492210002
('O', (2, 0), (3, 0)), 287.2519840979967
('O', (2, 1), (2, 0)), 272.95704036200004
('O', (3, 1), (3, 2)), 287.24650461099736
('O', (2, 1), (3, 1)), 269.95675128900075
('X', (4, 5), (5, 5)), 287.2444792499973
('X', (2, 5), (2, 4)), 266.95646031100114
