300
('O', (3, 2), (4, 2)), 293.343773994
('X', (4, 3), (3, 3)), 296.999445084999
('O', (3, 1), (3, 2)), 292.3420062719997
('X', (4, 5), (4, 4)), 293.99894151699846
('O', (4, 1), (4, 0)), 290.89124121700115
('X', (3, 5), (2, 5)), 290.9986036019982
('O', (3, 1), (3, 0)), 290.38338306100195
('X', (3, 4), (2, 4)), 287.9982271839981
('O', (0, 1), (0, 2)), 290.1770703130005
('O', (0, 0), (1, 0)), 284.9978240149976
('O', (0, 1), (1, 1)), 290.16435165500116
('X', (3, 5), (4, 5)), 281.997479200998
('O', (0, 0), (0, 1)), 290.1602146969999
('O', (0, 3), (1, 3)), 278.9971502959979
('O', (0, 4), (1, 4)), 290.15518069299833
('O', (0, 5), (0, 4)), 275.99682922699867
('X', (3, 4), (3, 5)), 290.1543709519992
('X', (5, 4), (5, 5)), 272.996531372999
