300
('O', (2, 0), (2, 1)), 296.9992833190008
('X', (4, 3), (3, 3)), 295.9995614749969
('X', (4, 1), (3, 1)), 293.9987676870005
('X', (5, 1), (4, 1)), 291.999125018996
('O', (1, 0), (1, 1)), 290.99838848599757
('O', (0, 0), (0, 1)), 287.99849905599694
('X', (5, 5), (5, 4)), 287.9927454329991
('X', (2, 5), (3, 5)), 283.99792973199874
('O', (5, 0), (5, 1)), 284.99220844499723
('O', (3, 0), (4, 0)), 279.9975338059958
('X', (2, 2), (2, 3)), 281.9916791109972
('X', (1, 2), (2, 2)), 275.99713783499465
('X', (0, 2), (1, 2)), 278.99144697399606
('O', (1, 0), (0, 0)), 271.9969058019924
('O', (2, 0), (1, 0)), 275.9910634819971
('X', (0, 3), (0, 2)), 267.996551968994
('X', (0, 5), (0, 4)), 272.99071807299697
('X', (2, 5), (1, 5)), 263.9962250149947
('X', (2, 4), (3, 4)), 269.99036067699853
('O', (3, 0), (2, 0)), 259.99589118599397
('X', (1, 4), (1, 3)), 266.99004669299757
