300
('O', (3, 2), (4, 2)), 292.8739384210003
('O', (2, 2), (2, 1)), 296.69477924700004
('O', (3, 2), (2, 2)), 289.9939800100001
('O', (3, 1), (4, 1)), 295.4313742359991
('X', (3, 2), (3, 3)), 288.8985797869991
('X', (5, 2), (5, 1)), 295.3019163379977
('O', (3, 2), (3, 1)), 288.76366771299945
('O', (1, 2), (1, 1)), 294.9109819619971
